pair_id,inchikey,T_K,T_alignment_rule,T_alignment_delta_K,epsilon_T_K_source,viscosity_T_K_source,epsilon,epsilon_unit,epsilon_dataset_id,epsilon_source_kind,epsilon_quality_layer,epsilon_source_file,epsilon_source_row_index,epsilon_source_doi,epsilon_row_id,epsilon_n_components,epsilon_pure_or_mixture,viscosity_Pa_s,viscosity_unit,viscosity_dataset_id,viscosity_source_kind,viscosity_quality_layer,viscosity_source_file,viscosity_source_row_index,viscosity_source_doi,viscosity_row_id,viscosity_n_components,viscosity_pure_or_mixture,walden_coupling_epsilon_times_eta,walden_ratio_eta_over_epsilon,pair_source_quadrant,pair_quality_layer,pair_redistributable,averaging_applied
DNIAPMSPPWPWGF-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:254|thermoml_viscosity:1514,DNIAPMSPPWPWGF-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,27.87,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,254,10.1021/je600515j,epsilon_observations_v11plus:254,1,pure,0.0022,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1514,10.1016/j.jct.2018.04.007,thermoml_viscosity:1514,2,mixture,0.061314,7.89379260854e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
DNIAPMSPPWPWGF-UHFFFAOYSA-N|313.15|epsilon_observations_v11plus:256|thermoml_viscosity:1515,DNIAPMSPPWPWGF-UHFFFAOYSA-N,313.15,abs_dT_le_1e-06_K,0,313.15,313.15,26.43,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,256,10.1021/je600515j,epsilon_observations_v11plus:256,1,pure,0.00161,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1515,10.1016/j.jct.2018.04.007,thermoml_viscosity:1515,2,mixture,0.0425523,6.09156261824e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
DNIAPMSPPWPWGF-UHFFFAOYSA-N|313.15|epsilon_observations_v11plus:256|schrodinger_viscosity_v01_open_subset:3367,DNIAPMSPPWPWGF-UHFFFAOYSA-N,313.15,abs_dT_le_1e-06_K,0,313.15,313.15,26.43,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,256,10.1021/je600515j,epsilon_observations_v11plus:256,1,pure,0.0194,Pa*s,schrodinger_viscosity_v01_open_subset,published_supplement_open_subset,publishable_core,data/viscosity_v01.csv,3367,10.1186/s13321-024-00820-5,schrodinger_viscosity_v01_open_subset:3367,1,pure,0.512742,0.000734014377601,epsilon_observations_v11plus x schrodinger_viscosity_v01_open_subset,publishable_core,true,false
DNIAPMSPPWPWGF-UHFFFAOYSA-N|323.15|epsilon_observations_v11plus:258|thermoml_viscosity:1516,DNIAPMSPPWPWGF-UHFFFAOYSA-N,323.15,abs_dT_le_1e-06_K,0,323.15,323.15,25.08,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,258,10.1021/je600515j,epsilon_observations_v11plus:258,1,pure,0.00131,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1516,10.1016/j.jct.2018.04.007,thermoml_viscosity:1516,2,mixture,0.0328548,5.22328548644e-05,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
DURPTKYDGMDSBL-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:261|pubchem_liquid_window_harvest:45,DURPTKYDGMDSBL-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,3.145,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,261,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:261,1,pure,0.00069,Pa*s,pubchem_liquid_window_harvest,compilation,filter_only,data/external/g1plus/pubchem/liquid_window/DURPTKYDGMDSBL-UHFFFAOYSA-N.experimental_properties.json,45,,pubchem_liquid_window_harvest:45,1,pure,0.00217005,0.000219395866455,epsilon_observations_v11plus x pubchem_liquid_window_harvest,filter_only,false,false
DURPTKYDGMDSBL-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:261|schrodinger_viscosity_v01_open_subset:1921,DURPTKYDGMDSBL-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,3.145,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,261,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:261,1,pure,0.00069,Pa*s,schrodinger_viscosity_v01_open_subset,published_supplement_open_subset,publishable_core,data/viscosity_v01.csv,1921,10.1186/s13321-024-00820-5,schrodinger_viscosity_v01_open_subset:1921,1,pure,0.00217005,0.000219395866455,epsilon_observations_v11plus x schrodinger_viscosity_v01_open_subset,publishable_core,true,false
FXHOOIRPVKKKFG-UHFFFAOYSA-N|323.15|epsilon_observations_v11plus:270|schrodinger_viscosity_v01_open_subset:417,FXHOOIRPVKKKFG-UHFFFAOYSA-N,323.15,abs_dT_le_1e-06_K,0,323.15,323.15,34.678,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,270,10.1021/je9002515,epsilon_observations_v11plus:270,1,pure,0.001279,Pa*s,schrodinger_viscosity_v01_open_subset,published_supplement_open_subset,publishable_core,data/viscosity_v01.csv,417,10.1186/s13321-024-00820-5,schrodinger_viscosity_v01_open_subset:417,1,pure,0.044353162,3.68821731357e-05,epsilon_observations_v11plus x schrodinger_viscosity_v01_open_subset,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:1690|thermoml_viscosity:1144,HDGQICNBXPAKLR-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.96,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1690,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1690,1,pure,0.000476,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1144,10.1016/j.jct.2014.09.015,thermoml_viscosity:1144,1,pure,0.00093296,0.000242857142857,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:1690|thermoml_viscosity:1259,HDGQICNBXPAKLR-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.96,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1690,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1690,1,pure,0.000476,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1259,10.1016/j.jct.2014.09.015,thermoml_viscosity:1259,2,mixture,0.00093296,0.000242857142857,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:1690|thermoml_viscosity:1260,HDGQICNBXPAKLR-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.96,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1690,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1690,1,pure,0.000538,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1260,10.1016/j.jct.2014.09.015,thermoml_viscosity:1260,2,mixture,0.00105448,0.000274489795918,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:1690|thermoml_viscosity:1261,HDGQICNBXPAKLR-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.96,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1690,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1690,1,pure,0.000616,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1261,10.1016/j.jct.2014.09.015,thermoml_viscosity:1261,2,mixture,0.00120736,0.000314285714286,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:1690|thermoml_viscosity:1262,HDGQICNBXPAKLR-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.96,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1690,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1690,1,pure,0.000717,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1262,10.1016/j.jct.2014.09.015,thermoml_viscosity:1262,2,mixture,0.00140532,0.000365816326531,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:1690|thermoml_viscosity:1263,HDGQICNBXPAKLR-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.96,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1690,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1690,1,pure,0.000847,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1263,10.1016/j.jct.2014.09.015,thermoml_viscosity:1263,2,mixture,0.00166012,0.000432142857143,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:1690|thermoml_viscosity:1264,HDGQICNBXPAKLR-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.96,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1690,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1690,1,pure,0.001007,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1264,10.1016/j.jct.2014.09.015,thermoml_viscosity:1264,2,mixture,0.00197372,0.000513775510204,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:1690|thermoml_viscosity:1265,HDGQICNBXPAKLR-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.96,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1690,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1690,1,pure,0.001216,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1265,10.1016/j.jct.2014.09.015,thermoml_viscosity:1265,2,mixture,0.00238336,0.000620408163265,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:1690|thermoml_viscosity:1266,HDGQICNBXPAKLR-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.96,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1690,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1690,1,pure,0.001478,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1266,10.1016/j.jct.2014.09.015,thermoml_viscosity:1266,2,mixture,0.00289688,0.000754081632653,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:1690|thermoml_viscosity:1267,HDGQICNBXPAKLR-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.96,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1690,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1690,1,pure,0.00184,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1267,10.1016/j.jct.2014.09.015,thermoml_viscosity:1267,2,mixture,0.0036064,0.000938775510204,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:1690|thermoml_viscosity:1268,HDGQICNBXPAKLR-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.96,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1690,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1690,1,pure,0.002322,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1268,10.1016/j.jct.2014.09.015,thermoml_viscosity:1268,2,mixture,0.00455112,0.00118469387755,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:1690|thermoml_viscosity:1269,HDGQICNBXPAKLR-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.96,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1690,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1690,1,pure,0.002974,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1269,10.1016/j.jct.2014.09.015,thermoml_viscosity:1269,2,mixture,0.00582904,0.00151734693878,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1691|thermoml_viscosity:1146,HDGQICNBXPAKLR-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.95,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1691,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1691,1,pure,0.000434,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1146,10.1016/j.jct.2014.09.015,thermoml_viscosity:1146,1,pure,0.0008463,0.000222564102564,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1691|thermoml_viscosity:1281,HDGQICNBXPAKLR-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.95,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1691,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1691,1,pure,0.000434,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1281,10.1016/j.jct.2014.09.015,thermoml_viscosity:1281,2,mixture,0.0008463,0.000222564102564,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1691|thermoml_viscosity:1282,HDGQICNBXPAKLR-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.95,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1691,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1691,1,pure,0.000487,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1282,10.1016/j.jct.2014.09.015,thermoml_viscosity:1282,2,mixture,0.00094965,0.000249743589744,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1691|thermoml_viscosity:1283,HDGQICNBXPAKLR-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.95,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1691,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1691,1,pure,0.000552,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1283,10.1016/j.jct.2014.09.015,thermoml_viscosity:1283,2,mixture,0.0010764,0.000283076923077,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1691|thermoml_viscosity:1284,HDGQICNBXPAKLR-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.95,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1691,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1691,1,pure,0.000636,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1284,10.1016/j.jct.2014.09.015,thermoml_viscosity:1284,2,mixture,0.0012402,0.000326153846154,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1691|thermoml_viscosity:1285,HDGQICNBXPAKLR-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.95,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1691,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1691,1,pure,0.000744,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1285,10.1016/j.jct.2014.09.015,thermoml_viscosity:1285,2,mixture,0.0014508,0.000381538461538,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1691|thermoml_viscosity:1286,HDGQICNBXPAKLR-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.95,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1691,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1691,1,pure,0.000876,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1286,10.1016/j.jct.2014.09.015,thermoml_viscosity:1286,2,mixture,0.0017082,0.000449230769231,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1691|thermoml_viscosity:1287,HDGQICNBXPAKLR-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.95,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1691,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1691,1,pure,0.001048,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1287,10.1016/j.jct.2014.09.015,thermoml_viscosity:1287,2,mixture,0.0020436,0.000537435897436,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1691|thermoml_viscosity:1288,HDGQICNBXPAKLR-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.95,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1691,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1691,1,pure,0.001261,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1288,10.1016/j.jct.2014.09.015,thermoml_viscosity:1288,2,mixture,0.00245895,0.000646666666667,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1691|thermoml_viscosity:1289,HDGQICNBXPAKLR-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.95,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1691,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1691,1,pure,0.001552,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1289,10.1016/j.jct.2014.09.015,thermoml_viscosity:1289,2,mixture,0.0030264,0.000795897435897,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
HDGQICNBXPAKLR-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1691|thermoml_viscosity:1290,HDGQICNBXPAKLR-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.95,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1691,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1691,1,pure,0.001937,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1290,10.1016/j.jct.2014.09.015,thermoml_viscosity:1290,2,mixture,0.00377715,0.000993333333333,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
