inchikey,name,smiles,T_K,epsilon,epsilon_unit,uncertainty_expanded,uncertainty_standard,uncertainty_kind,confidence_level,phase,method,property_family,property_name,frequency_mhz,pressure_kpa,source_doi,source_file,source_file_sha256,source_row_index,dataset_number,component_count,in_roster,model_ready,temperature_band,roster_T_K,roster_dielectric,duplicate_observation_count,distinct_values_at_temperature,multiple_values_at_temperature
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,288.15,49.42,,0.99,,combined,95,Liquid,time-domain reflectometry,zero_frequency,Relative permittivity at zero frequency,0,100,10.1016/j.tca.2017.03.018,data/raw/thermoml/10.1016__j.tca.2017.03.018-7ceaa180c27f.xml,7a30e50e233977b40b2cd677c851cfb7e7bcb854081f3dbd9081afcbd87818c3,5514,1,1,true,true,outside_declared_window,298,46.05,1,1,false
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,291.15,47.15,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8330,2,1,true,true,outside_declared_window,298,46.05,1,1,false
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,292.83,46.697,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,2091,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11568,2,1,true,true,outside_declared_window,298,46.05,1,1,false
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,292.84,46.679,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,112,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11569,2,1,true,true,outside_declared_window,298,46.05,1,8,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,292.84,46.68,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,293,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11570,2,1,true,true,outside_declared_window,298,46.05,1,8,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,292.84,46.688,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,1092,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11571,2,1,true,true,outside_declared_window,298,46.05,1,8,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,292.84,46.698,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,2591,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11572,2,1,true,true,outside_declared_window,298,46.05,1,8,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,292.84,46.699,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,2591,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11576,2,1,true,true,outside_declared_window,298,46.05,1,8,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,292.84,46.705,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,3091,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11573,2,1,true,true,outside_declared_window,298,46.05,1,8,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,292.84,46.712,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,4091,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11574,2,1,true,true,outside_declared_window,298,46.05,1,8,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,292.84,46.718,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,5091,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11575,2,1,true,true,outside_declared_window,298,46.05,1,8,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,292.85,46.677,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,113,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11578,2,1,true,true,outside_declared_window,298,46.05,1,4,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,292.85,46.678,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,110,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11577,2,1,true,true,outside_declared_window,298,46.05,1,4,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,292.85,46.683,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,592,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11579,2,1,true,true,outside_declared_window,298,46.05,1,4,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,292.85,46.716,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,5090,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11580,2,1,true,true,outside_declared_window,298,46.05,1,4,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,293.15,47.09,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8331,2,1,true,true,room_temperature,298,46.05,1,2,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,293.15,47.81,,0.96,,combined,95,Liquid,time-domain reflectometry,zero_frequency,Relative permittivity at zero frequency,0,100,10.1016/j.tca.2017.03.018,data/raw/thermoml/10.1016__j.tca.2017.03.018-7ceaa180c27f.xml,7a30e50e233977b40b2cd677c851cfb7e7bcb854081f3dbd9081afcbd87818c3,5513,1,1,true,true,room_temperature,298,46.05,1,2,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,295.15,46.84,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8332,2,1,true,true,room_temperature,298,46.05,1,1,false
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,297.15,46.64,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8333,2,1,true,true,room_temperature,298,46.05,1,1,false
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,297.85,46.047,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,111,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11581,2,1,true,true,room_temperature,298,46.05,1,2,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,297.85,46.073,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,2591,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11582,2,1,true,true,room_temperature,298,46.05,1,2,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,297.86,46.043,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,111,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11583,2,1,true,true,room_temperature,298,46.05,1,10,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,297.86,46.05,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,114,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11584,2,1,true,true,room_temperature,298,46.05,2,10,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,297.86,46.05,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,291,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11585,2,1,true,true,room_temperature,298,46.05,2,10,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,297.86,46.053,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,591,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11586,2,1,true,true,room_temperature,298,46.05,1,10,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,297.86,46.059,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,1089,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11587,2,1,true,true,room_temperature,298,46.05,1,10,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,297.86,46.068,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,2089,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11588,2,1,true,true,room_temperature,298,46.05,1,10,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,297.86,46.069,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,2590,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11589,2,1,true,true,room_temperature,298,46.05,1,10,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,297.86,46.077,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,3089,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11590,2,1,true,true,room_temperature,298,46.05,1,10,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,297.86,46.086,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,4089,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11591,2,1,true,true,room_temperature,298,46.05,1,10,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,297.86,46.09,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,5090,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11592,2,1,true,true,room_temperature,298,46.05,1,10,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,297.86,46.094,,0.025,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,5091,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11593,2,1,true,true,room_temperature,298,46.05,1,10,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,298,49,,5.2,,combined,95,Liquid,PNA-N5227A Microwave Network Analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1016/j.fluid.2013.12.014,data/raw/thermoml/10.1016__j.fluid.2013.12.014-a221979bacde.xml,c4c7a9f8b01fa908b86b9071d19cb60d43e8e3fbb64f5fee0ec358a6dd9a882f,511,1,1,true,true,room_temperature,298,46.05,1,1,false
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,298.15,47.3,,0.95,,combined,95,Liquid,time-domain reflectometry,zero_frequency,Relative permittivity at zero frequency,0,100,10.1016/j.tca.2017.03.018,data/raw/thermoml/10.1016__j.tca.2017.03.018-7ceaa180c27f.xml,7a30e50e233977b40b2cd677c851cfb7e7bcb854081f3dbd9081afcbd87818c3,5512,1,1,true,true,room_temperature,298,46.05,1,1,false
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,299.15,46.39,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8334,2,1,true,true,room_temperature,298,46.05,1,1,false
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,301.15,46.18,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8335,2,1,true,true,room_temperature,298,46.05,1,1,false
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,302.6,45.446,,0.001,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11594,2,1,true,true,room_temperature,298,46.05,1,1,false
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,302.61,45.469,,0.023,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,2591,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11595,2,1,true,true,room_temperature,298,46.05,1,1,false
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,302.62,45.482,,0.026,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,4091,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11596,2,1,true,true,room_temperature,298,46.05,1,2,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,302.62,45.487,,0.026,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,5091,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11597,2,1,true,true,room_temperature,298,46.05,1,2,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,302.63,45.472,,0.026,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,3090,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11598,2,1,true,true,room_temperature,298,46.05,1,1,false
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,302.77,45.429,,0.026,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,112,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11599,2,1,true,true,room_temperature,298,46.05,1,1,false
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,302.78,45.47,,0.026,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,5089,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11600,2,1,true,true,room_temperature,298,46.05,1,1,false
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,302.82,45.445,,0.023,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,2589,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11601,2,1,true,true,room_temperature,298,46.05,1,1,false
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,302.83,45.44,,0.026,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,2090,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11602,2,1,true,true,room_temperature,298,46.05,1,1,false
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,302.84,45.417,,0.024,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,111,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11603,2,1,true,true,room_temperature,298,46.05,1,3,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,302.84,45.419,,0.026,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,291,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11604,2,1,true,true,room_temperature,298,46.05,1,3,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,302.84,45.428,,0.026,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,1091,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11605,2,1,true,true,room_temperature,298,46.05,1,3,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,302.85,45.422,,0.026,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,591,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11606,2,1,true,true,room_temperature,298,46.05,1,1,false
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,303.15,45.94,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8336,2,1,true,true,room_temperature,298,46.05,1,1,false
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,305.15,45.63,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8337,2,1,true,true,outside_declared_window,298,46.05,1,1,false
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,307.15,45.39,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8338,2,1,true,true,outside_declared_window,298,46.05,1,1,false
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,307.84,44.724,,0.026,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,109,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11608,2,1,true,true,outside_declared_window,298,46.05,1,5,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,307.84,44.728,,0.026,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,107,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11607,2,1,true,true,outside_declared_window,298,46.05,1,5,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,307.84,44.75,,0.026,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,2587,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11609,2,1,true,true,outside_declared_window,298,46.05,1,5,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,307.84,44.764,,0.026,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,3086,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11610,2,1,true,true,outside_declared_window,298,46.05,1,5,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,307.84,44.774,,0.026,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,4086,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11611,2,1,true,true,outside_declared_window,298,46.05,1,5,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,307.85,44.715,,0.026,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,111,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11612,2,1,true,true,outside_declared_window,298,46.05,1,8,true
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,CS(C)=O,307.85,44.727,,0.026,,combined,95,Liquid,Reentrant cavity resonator,zero_frequency,Relative permittivity at zero frequency,0,288,10.1021/je9010773,data/raw/thermoml/10.1021__je9010773-d1b15ee811d3.xml,83e4c7604dc2b1f232c08f06cfe93e217f8873991697683c0613e62d7c5927a5,11613,2,1,true,true,outside_declared_window,298,46.05,1,8,true
