representation,repeat,fold,inchikey,name,T_K,hbd,hbond_donor_count,target,prediction,onsager_epsilon,applicability_domain
Physical,1,4,KLTUZFZUYLXTFF-UHFFFAOYSA-N,1-(2-hydroxyethyl)-3-methylimidazolium tetrafluoroborate,298.15,1,1,23.3,28.1345996857,82.1073071673,outside_associated_liquid
Physical,1,4,LLEVMYXEJUDBTA-UHFFFAOYSA-N,heptanedinitrile,298.15,0,0,29.71,16.7866420746,22.0308625381,inside_domain
Physical,1,4,OHLUUHNLEMFGTQ-UHFFFAOYSA-N,N-methylacetamide,303.15,1,1,178.47,10.0907926559,5.9744908461,outside_associated_liquid
Physical,1,4,UEEJHVSXFDXPFK-UHFFFAOYSA-N,"2-(N,N-dimethylamino)ethanol",303.15,1,1,17.18,8.51385879517,2.86613042866,outside_associated_liquid
Physical,1,4,UODQEMVTULZGKO-UHFFFAOYSA-N,"1-pentyl-1-methylpyrrolidinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",298.15,0,0,12.5,13.4798765182,24.4937811978,inside_domain
Physical,1,4,UPCXAARSWVHVLY-UHFFFAOYSA-N,triethanolammonium acetate,298.15,4,4,31,43.3972206116,11.4536548979,outside_associated_liquid
Physical,1,4,XTHFKEDIFFGKHM-UHFFFAOYSA-N,"1,2-dimethoxyethane",298.15,0,0,7.0695,10.3520870209,5.4993455063,inside_domain
Physical,1,4,ZHNUHDYFZUAESO-UHFFFAOYSA-N,formamide,303.15,2,2,106.14,23.9278945923,1.63244107371,outside_associated_liquid
Physical,1,4,ZPTRYWVRCNOTAS-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,298.15,0,0,16.5,17.9478034973,17.4010984828,inside_domain
Physical,1,4,ZUHZGEOKBKGPSW-UHFFFAOYSA-N,"2,5,8,11,14-pentaoxapentadecane",298.15,0,0,7.798,9.55637836456,10.2230813729,inside_domain
Physical,1,4,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,2-methyl-1-propanol,298.15,1,1,17.96,12.7446231842,5.2814866108,outside_associated_liquid
Physical,1,4,HXDLWJWIAHWIKI-UHFFFAOYSA-N,beta-Hydroxyethyl acetate (Glycol monoacetate),303.15,1,1,13,14.5614585876,9.74097362491,outside_associated_liquid
Physical,1,4,DKPFZGUDAPQIHT-UHFFFAOYSA-N,Butyl acetate,293.15,0,0,5.01,8.74135112762,10.0231968887,inside_domain
Physical,1,4,NVJBFARDFTXOTO-UHFFFAOYSA-N,Ethyl sulfite,293.15,0,0,15.9,10.0854148865,15.9704051889,inside_domain
Physical,1,4,SPEUIVXLLWOEMJ-UHFFFAOYSA-N,"1,1-Dimethoxyethane",293.15,0,0,3.49,10.9418916702,8.95630913771,inside_domain
Physical,1,4,NQPDZGIKBAWPEJ-UHFFFAOYSA-N,Valeric acid,293.15,1,1,2.66,8.08203315735,5.73031614295,outside_associated_liquid
Physical,1,4,DHKHKXVYLBGOIT-UHFFFAOYSA-N,"1,1-Diethoxyethane",298.15,0,0,3.8,10.6699619293,6.97488629158,inside_domain
Physical,1,4,QJPJQTDYNZXKQF-UHFFFAOYSA-N,p-Bromoanisole,303.15,0,0,7.06,12.4947013855,27.3339480411,inside_domain
Physical,1,4,ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,Isopropyl ether,298.15,0,0,3.88,3.56226372719,2.80531678598,inside_domain
Physical,1,4,LFSAPCRASZRSKS-UHFFFAOYSA-N,2-Methylcyclohexanone,293.15,0,0,14,11.414059639,15.7212749253,inside_domain
Physical,1,4,UJBOOUHRTQVGRU-UHFFFAOYSA-N,3-Methylcyclohexanone,293.15,0,0,12.4,13.3589324951,17.8915575672,inside_domain
Physical,1,4,NDVWOBYBJYUSMF-UHFFFAOYSA-N,2-Methylcyclohexanol,293.15,1,1,13.3,11.5300149918,5.23202446322,outside_associated_liquid
Physical,1,4,HTSABYAWKQAHBT-UHFFFAOYSA-N,3-Methylcyclohexanol,293.15,1,1,12.3,11.332862854,4.10543593176,outside_associated_liquid
Physical,1,4,LCZUOKDVTBMCMX-UHFFFAOYSA-N,"2,5-Dimethylpyrazine",293.15,0,0,2.436,7.6537103653,1.11662360242,inside_domain
Physical,1,4,UHOVQNZJYSORNB-UHFFFAOYSA-N,Benzene,293.15,0,0,2.284,2.24429249763,1.12590545146,inside_domain
Physical,1,4,HGCIXCUEYOPUTN-UHFFFAOYSA-N,Cyclohexene,298.15,0,0,2.22,2.05873394012,1.24380093714,inside_domain
Physical,1,4,GDOPTJXRTPNYNR-UHFFFAOYSA-N,Methylcyclopentane,293.15,0,0,1.985,2.36792612076,1.11100262715,inside_domain
Physical,1,4,ZQDPJFUHLCOCRG-AATRIKPKSA-N,trans-3-Hexene,298.15,0,0,2,2.05873394012,1.10808604929,inside_domain
Physical,1,4,UQEAIHBTYFGYIE-UHFFFAOYSA-N,Hexamethyldisiloxane,293.15,0,0,2.17,1.6499478817,1.21737241547,inside_domain
Physical,1,4,PIICEJLVQHRZGT-UHFFFAOYSA-N,"1,2-Ethanediamine",293.15,2,2,14.2,23.154094696,1.53256228944,outside_associated_liquid
Physical,1,4,GETQZCLCWQTVFV-UHFFFAOYSA-N,Trimethylamine,298.15,0,0,2.44,2.58741545677,2.6946634545,inside_domain
Physical,1,4,WQAQPCDUOCURKW-UHFFFAOYSA-N,1-Butanethiol,298.15,1,1,4.95,6.23070669174,12.2942625019,outside_associated_liquid
Physical,1,4,LJSQFQKUNVCTIA-UHFFFAOYSA-N,Ethyl sulfide,298.15,0,0,5.72,5.80720806122,10.37513043,inside_domain
Physical,1,4,HLLCNVLEVVFTJB-UHFFFAOYSA-N,2-Fluoro-2-methylbutane,293.15,0,0,5.89,7.00449800491,9.61421135256,inside_domain
Physical,1,4,BTQZKHUEUDPRST-UHFFFAOYSA-N,m-Fluorotoluene,303.15,0,0,5.42,5.75390005112,10.8674299419,inside_domain
Physical,1,4,QQONPFPTGQHPMA-UHFFFAOYSA-N,Propene,293.15,0,0,1.875,1.55016577244,1.56210378661,inside_domain
Physical,1,4,RCJMVGJKROQDCB-UHFFFAOYSA-N,"2-Methyl-1,3-pentadiene",298.15,0,0,2.42,3.0645506382,2.15098593997,inside_domain
Morgan+Physical,1,4,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,298.15,1,1,15.736,13.2129631042,5.16365543529,outside_associated_liquid
Morgan+Physical,1,4,BTGRAWJCKBQKAO-UHFFFAOYSA-N,hexanedinitrile,298.15,0,0,32.12,32.5308074951,46.5421430104,inside_domain
Morgan+Physical,1,4,GSEJCLTVZPLZKY-UHFFFAOYSA-N,triethanolamine,303.15,3,3,28.11,29.8893814087,8.50333947546,outside_associated_liquid
Morgan+Physical,1,4,KFZMGEQAYNKOFK-UHFFFAOYSA-N,propan-2-ol,299.15,1,1,18.845,15.535692215,10.0046688096,outside_associated_liquid
Morgan+Physical,1,4,KLTUZFZUYLXTFF-UHFFFAOYSA-N,1-(2-hydroxyethyl)-3-methylimidazolium tetrafluoroborate,298.15,1,1,23.3,25.9641666412,82.1073071673,outside_associated_liquid
Morgan+Physical,1,4,LLEVMYXEJUDBTA-UHFFFAOYSA-N,heptanedinitrile,298.15,0,0,29.71,24.1981697083,22.0308625381,inside_domain
Morgan+Physical,1,4,OHLUUHNLEMFGTQ-UHFFFAOYSA-N,N-methylacetamide,303.15,1,1,178.47,9.82026290894,5.9744908461,outside_associated_liquid
Morgan+Physical,1,4,UEEJHVSXFDXPFK-UHFFFAOYSA-N,"2-(N,N-dimethylamino)ethanol",303.15,1,1,17.18,19.0098934174,2.86613042866,outside_associated_liquid
Morgan+Physical,1,4,UODQEMVTULZGKO-UHFFFAOYSA-N,"1-pentyl-1-methylpyrrolidinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",298.15,0,0,12.5,13.0252876282,24.4937811978,inside_domain
Morgan+Physical,1,4,UPCXAARSWVHVLY-UHFFFAOYSA-N,triethanolammonium acetate,298.15,4,4,31,47.8124923706,11.4536548979,outside_associated_liquid
Morgan+Physical,1,4,XTHFKEDIFFGKHM-UHFFFAOYSA-N,"1,2-dimethoxyethane",298.15,0,0,7.0695,8.28365516663,5.4993455063,inside_domain
Morgan+Physical,1,4,ZHNUHDYFZUAESO-UHFFFAOYSA-N,formamide,303.15,2,2,106.14,16.7173671722,1.63244107371,outside_associated_liquid
Morgan+Physical,1,4,ZPTRYWVRCNOTAS-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,298.15,0,0,16.5,21.1738796234,17.4010984828,inside_domain
Morgan+Physical,1,4,ZUHZGEOKBKGPSW-UHFFFAOYSA-N,"2,5,8,11,14-pentaoxapentadecane",298.15,0,0,7.798,8.03626918793,10.2230813729,inside_domain
Morgan+Physical,1,4,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,2-methyl-1-propanol,298.15,1,1,17.96,14.9146375656,5.2814866108,outside_associated_liquid
Morgan+Physical,1,4,HXDLWJWIAHWIKI-UHFFFAOYSA-N,beta-Hydroxyethyl acetate (Glycol monoacetate),303.15,1,1,13,27.7793159485,9.74097362491,outside_associated_liquid
Morgan+Physical,1,4,DKPFZGUDAPQIHT-UHFFFAOYSA-N,Butyl acetate,293.15,0,0,5.01,7.91999721527,10.0231968887,inside_domain
Morgan+Physical,1,4,NVJBFARDFTXOTO-UHFFFAOYSA-N,Ethyl sulfite,293.15,0,0,15.9,16.0746765137,15.9704051889,inside_domain
Morgan+Physical,1,4,SPEUIVXLLWOEMJ-UHFFFAOYSA-N,"1,1-Dimethoxyethane",293.15,0,0,3.49,8.67616844177,8.95630913771,inside_domain
Morgan+Physical,1,4,NQPDZGIKBAWPEJ-UHFFFAOYSA-N,Valeric acid,293.15,1,1,2.66,8.9949092865,5.73031614295,outside_associated_liquid
Morgan+Physical,1,4,DHKHKXVYLBGOIT-UHFFFAOYSA-N,"1,1-Diethoxyethane",298.15,0,0,3.8,9.02560520172,6.97488629158,inside_domain
Morgan+Physical,1,4,QJPJQTDYNZXKQF-UHFFFAOYSA-N,p-Bromoanisole,303.15,0,0,7.06,8.99193000793,27.3339480411,inside_domain
Morgan+Physical,1,4,ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,Isopropyl ether,298.15,0,0,3.88,4.98273801804,2.80531678598,inside_domain
Morgan+Physical,1,4,LFSAPCRASZRSKS-UHFFFAOYSA-N,2-Methylcyclohexanone,293.15,0,0,14,14.1578025818,15.7212749253,inside_domain
Morgan+Physical,1,4,UJBOOUHRTQVGRU-UHFFFAOYSA-N,3-Methylcyclohexanone,293.15,0,0,12.4,16.5202503204,17.8915575672,inside_domain
Morgan+Physical,1,4,NDVWOBYBJYUSMF-UHFFFAOYSA-N,2-Methylcyclohexanol,293.15,1,1,13.3,10.1652860641,5.23202446322,outside_associated_liquid
Morgan+Physical,1,4,HTSABYAWKQAHBT-UHFFFAOYSA-N,3-Methylcyclohexanol,293.15,1,1,12.3,10.256061554,4.10543593176,outside_associated_liquid
Morgan+Physical,1,4,LCZUOKDVTBMCMX-UHFFFAOYSA-N,"2,5-Dimethylpyrazine",293.15,0,0,2.436,7.79131412506,1.11662360242,inside_domain
Morgan+Physical,1,4,UHOVQNZJYSORNB-UHFFFAOYSA-N,Benzene,293.15,0,0,2.284,4.73149633408,1.12590545146,inside_domain
Morgan+Physical,1,4,HGCIXCUEYOPUTN-UHFFFAOYSA-N,Cyclohexene,298.15,0,0,2.22,5.22606372833,1.24380093714,inside_domain
Morgan+Physical,1,4,GDOPTJXRTPNYNR-UHFFFAOYSA-N,Methylcyclopentane,293.15,0,0,1.985,5.21848583221,1.11100262715,inside_domain
Morgan+Physical,1,4,ZQDPJFUHLCOCRG-AATRIKPKSA-N,trans-3-Hexene,298.15,0,0,2,3.58328843117,1.10808604929,inside_domain
Morgan+Physical,1,4,UQEAIHBTYFGYIE-UHFFFAOYSA-N,Hexamethyldisiloxane,293.15,0,0,2.17,4.27408790588,1.21737241547,inside_domain
Morgan+Physical,1,4,PIICEJLVQHRZGT-UHFFFAOYSA-N,"1,2-Ethanediamine",293.15,2,2,14.2,16.2736091614,1.53256228944,outside_associated_liquid
Morgan+Physical,1,4,GETQZCLCWQTVFV-UHFFFAOYSA-N,Trimethylamine,298.15,0,0,2.44,11.332783699,2.6946634545,inside_domain
Morgan+Physical,1,4,WQAQPCDUOCURKW-UHFFFAOYSA-N,1-Butanethiol,298.15,1,1,4.95,5.47404289246,12.2942625019,outside_associated_liquid
Morgan+Physical,1,4,LJSQFQKUNVCTIA-UHFFFAOYSA-N,Ethyl sulfide,298.15,0,0,5.72,5.4575252533,10.37513043,inside_domain
Morgan+Physical,1,4,HLLCNVLEVVFTJB-UHFFFAOYSA-N,2-Fluoro-2-methylbutane,293.15,0,0,5.89,6.17306804657,9.61421135256,inside_domain
Morgan+Physical,1,4,BTQZKHUEUDPRST-UHFFFAOYSA-N,m-Fluorotoluene,303.15,0,0,5.42,6.23572731018,10.8674299419,inside_domain
Morgan+Physical,1,4,QQONPFPTGQHPMA-UHFFFAOYSA-N,Propene,293.15,0,0,1.875,4.51769208908,1.56210378661,inside_domain
Morgan+Physical,1,4,RCJMVGJKROQDCB-UHFFFAOYSA-N,"2-Methyl-1,3-pentadiene",298.15,0,0,2.42,5.33117485046,2.15098593997,inside_domain
Morgan,2,0,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,298.15,1,1,15.736,14.112080574,5.16365543529,outside_associated_liquid
Morgan,2,0,BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,298.15,1,1,21.3,14.112080574,10.28867817,outside_associated_liquid
Morgan,2,0,CQEYYJKEWSMYFG-UHFFFAOYSA-N,butyl 2-propenoate,298.15,0,0,5.31,7.07179546356,8.81943541722,inside_domain
Morgan,2,0,FRZPYEHDSAQGAS-UHFFFAOYSA-M,1-butyl-3-methylimidazolium trifluoromethanesulfonate,298.15,0,0,12.9,23.5509567261,53.1539772418,inside_domain
Morgan,2,0,HXJUTPCZVOIRIF-UHFFFAOYSA-N,sulfolane,298.15,0,0,44,15.4501934052,54.0253899274,inside_domain
Morgan,2,0,IIRFCWANHMSDCG-UHFFFAOYSA-N,cyclooctanone,300.65,0,0,14.38,15.4501934052,13.5668987419,inside_domain
Morgan,2,0,LBHLGZNUPKUZJC-UHFFFAOYSA-N,1-butyl-1-methylpyrrolidinium dicyanamide,298.15,0,0,18,25.7617034912,116.153845674,inside_domain
Morgan,2,0,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,ethanol,298.15,1,1,25.02,14.3620319366,9.55039595517,outside_associated_liquid
Morgan,2,0,MWKFXSUHUHTGQN-UHFFFAOYSA-N,decan-1-ol,298.15,1,1,7.74,14.112080574,3.3156322585,outside_associated_liquid
Morgan,2,0,NEQXUPRFDXNNTA-UHFFFAOYSA-N,2-hydroxyethylammonium lactate,298.15,4,4,85.6,48.8575515747,5.97933023131,outside_associated_liquid
Morgan,2,0,OKKJLVBELUTLKV-UHFFFAOYSA-N,methanol,298.15,1,1,33.6,9.46875572205,16.5823957018,outside_associated_liquid
Morgan,2,0,PEDCQBHIVMGVHV-UHFFFAOYSA-N,glycerol,303.15,3,3,41.17,33.5679969788,13.4501001088,outside_associated_liquid
Morgan,2,0,RYHBNJHYFVUHQT-UHFFFAOYSA-N,"1,4-dioxane",298.2,0,0,2.228,9.78397750854,1.10125989107,inside_domain
Morgan,2,0,WZLFPVPRZGTCKP-UHFFFAOYSA-N,"1,1,1,3,3-pentafluorobutane",298.115,0,0,11.8861,8.98007965088,6.83236100939,inside_domain
Morgan,2,0,XDJYSDBSJWNTQT-UHFFFAOYSA-N,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",298.15,0,0,12.8,13.7339677811,44.2192801694,inside_domain
Morgan,2,0,YEJRWHAVMIAJKC-UHFFFAOYSA-N,.gamma.-butyrolactone,295.65,0,0,41.99,17.0371570587,50.6116986269,inside_domain
Morgan,2,0,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,triethylene glycol,298.15,2,2,23.07,24.7256507874,12.1409402443,outside_associated_liquid
Morgan,2,0,HXDLWJWIAHWIKI-UHFFFAOYSA-N,beta-Hydroxyethyl acetate (Glycol monoacetate),303.15,1,1,13,36.3747673035,9.74097362491,outside_associated_liquid
Morgan,2,0,DKPFZGUDAPQIHT-UHFFFAOYSA-N,Butyl acetate,293.15,0,0,5.01,11.633813858,10.0231968887,inside_domain
Morgan,2,0,XNLICIUVMPYHGG-UHFFFAOYSA-N,2-Pentanone,293.15,0,0,15.45,10.1011266708,17.6741821348,inside_domain
Morgan,2,0,FDPIMTJIUBPUKL-UHFFFAOYSA-N,3-Pentanone,293.15,0,0,17,10.1011266708,20.6156153797,inside_domain
Morgan,2,0,NTIZESTWPVYFNL-UHFFFAOYSA-N,4-Methyl-2-pentanone,293.15,0,0,13.11,15.1349716187,14.6513704727,inside_domain
Morgan,2,0,JFDZBHWFFUWGJE-UHFFFAOYSA-N,Benzonitrile,298.15,0,0,25.2,28.5227355957,29.6694423151,inside_domain
Morgan,2,0,NVJBFARDFTXOTO-UHFFFAOYSA-N,Ethyl sulfite,293.15,0,0,15.9,18.4294586182,15.9704051889,inside_domain
Morgan,2,0,LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,298.15,0,0,5.02,7.63863897324,8.12045219138,inside_domain
Morgan,2,0,XCIXKGXIYUWCLL-UHFFFAOYSA-N,Cyclopentanol,293.15,1,1,18,11.0373687744,6.20107699779,outside_associated_liquid
Morgan,2,0,RLSSMJSEOOYNOY-UHFFFAOYSA-N,m-Cresol,298.15,1,1,11.8,7.78812456131,6.72405719621,outside_associated_liquid
Morgan,2,0,MQWCXKGKQLNYQG-UHFFFAOYSA-N,4-Methylcyclohexanol,293.15,1,1,13.3,9.46875572205,4.28546106184,outside_associated_liquid
Morgan,2,0,QGJOPFRUJISHPQ-UHFFFAOYSA-N,Carbon disulfide,293.15,0,0,2.641,11.8634614944,1.14604082971,inside_domain
Morgan,2,0,LCZUOKDVTBMCMX-UHFFFAOYSA-N,"2,5-Dimethylpyrazine",293.15,0,0,2.436,10.2177200317,1.11662360242,inside_domain
Morgan,2,0,MVPPADPHJFYWMZ-UHFFFAOYSA-N,Chlorobenzene,298.15,0,0,5.621,7.09205341339,6.2681341664,inside_domain
Morgan,2,0,ZQDPJFUHLCOCRG-WAYWQWQTSA-N,cis-3-Hexene,298.15,0,0,2.062,5.43342828751,1.19258064684,inside_domain
Morgan,2,0,ZQDPJFUHLCOCRG-AATRIKPKSA-N,trans-3-Hexene,298.15,0,0,2,5.43342828751,1.10808604929,inside_domain
Morgan,2,0,UQEAIHBTYFGYIE-UHFFFAOYSA-N,Hexamethyldisiloxane,293.15,0,0,2.17,8.87627696991,1.21737241547,inside_domain
Morgan,2,0,KFUSEUYYWQURPO-UPHRSURJSA-N,"cis-1,2-Dichloroethylene",298.15,0,0,9.2,8.17806243896,9.01512393578,inside_domain
Morgan,2,0,QBELEDRHMPMKHP-UHFFFAOYSA-N,1-Bromo-2-chlorobenzene,293.15,0,0,6.8,7.09205341339,24.1815742763,inside_domain
Morgan,2,0,SFPQFQUXAJOWNF-UHFFFAOYSA-N,m-Diiodobenzene,298.15,0,0,4.25,7.49085140228,13.6499299113,inside_domain
Morgan,2,0,ROSDSFDQCJNGOL-UHFFFAOYSA-N,Dimethylamine,298.15,1,1,5.26,8.98007965088,4.58015414622,outside_associated_liquid
Morgan,2,0,GETQZCLCWQTVFV-UHFFFAOYSA-N,Trimethylamine,298.15,0,0,2.44,18.4693088531,2.6946634545,inside_domain
Morgan,2,0,PYLWMHQQBFSUBP-UHFFFAOYSA-N,Fluorobenzene,298.15,0,0,5.42,7.49085140228,9.55831440066,inside_domain
Morgan,2,0,WRWPPGUCZBJXKX-UHFFFAOYSA-N,p-Fluorotoluene,303.15,0,0,5.86,7.29944753647,12.7592051561,inside_domain
Physical,2,0,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,298.15,1,1,15.736,10.4153709412,5.16365543529,outside_associated_liquid
Physical,2,0,BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,298.15,1,1,21.3,17.4293041229,10.28867817,outside_associated_liquid
Physical,2,0,CQEYYJKEWSMYFG-UHFFFAOYSA-N,butyl 2-propenoate,298.15,0,0,5.31,7.88935947418,8.81943541722,inside_domain
Physical,2,0,FRZPYEHDSAQGAS-UHFFFAOYSA-M,1-butyl-3-methylimidazolium trifluoromethanesulfonate,298.15,0,0,12.9,22.7141857147,53.1539772418,inside_domain
Physical,2,0,HXJUTPCZVOIRIF-UHFFFAOYSA-N,sulfolane,298.15,0,0,44,20.4849071503,54.0253899274,inside_domain
Physical,2,0,IIRFCWANHMSDCG-UHFFFAOYSA-N,cyclooctanone,300.65,0,0,14.38,8.86630344391,13.5668987419,inside_domain
Physical,2,0,LBHLGZNUPKUZJC-UHFFFAOYSA-N,1-butyl-1-methylpyrrolidinium dicyanamide,298.15,0,0,18,25.5994586945,116.153845674,inside_domain
Physical,2,0,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,ethanol,298.15,1,1,25.02,16.9155769348,9.55039595517,outside_associated_liquid
Physical,2,0,MWKFXSUHUHTGQN-UHFFFAOYSA-N,decan-1-ol,298.15,1,1,7.74,9.67432689667,3.3156322585,outside_associated_liquid
Physical,2,0,NEQXUPRFDXNNTA-UHFFFAOYSA-N,2-hydroxyethylammonium lactate,298.15,4,4,85.6,41.6996994019,5.97933023131,outside_associated_liquid
Physical,2,0,OKKJLVBELUTLKV-UHFFFAOYSA-N,methanol,298.15,1,1,33.6,39.6460838318,16.5823957018,outside_associated_liquid
Physical,2,0,PEDCQBHIVMGVHV-UHFFFAOYSA-N,glycerol,303.15,3,3,41.17,27.1469955444,13.4501001088,outside_associated_liquid
Physical,2,0,RYHBNJHYFVUHQT-UHFFFAOYSA-N,"1,4-dioxane",298.2,0,0,2.228,6.2254524231,1.10125989107,inside_domain
Physical,2,0,WZLFPVPRZGTCKP-UHFFFAOYSA-N,"1,1,1,3,3-pentafluorobutane",298.115,0,0,11.8861,4.49683618546,6.83236100939,inside_domain
Physical,2,0,XDJYSDBSJWNTQT-UHFFFAOYSA-N,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",298.15,0,0,12.8,23.5978088379,44.2192801694,inside_domain
Physical,2,0,YEJRWHAVMIAJKC-UHFFFAOYSA-N,.gamma.-butyrolactone,295.65,0,0,41.99,22.8706188202,50.6116986269,inside_domain
Physical,2,0,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,triethylene glycol,298.15,2,2,23.07,21.2533359528,12.1409402443,outside_associated_liquid
Physical,2,0,HXDLWJWIAHWIKI-UHFFFAOYSA-N,beta-Hydroxyethyl acetate (Glycol monoacetate),303.15,1,1,13,20.1171913147,9.74097362491,outside_associated_liquid
Physical,2,0,DKPFZGUDAPQIHT-UHFFFAOYSA-N,Butyl acetate,293.15,0,0,5.01,7.1309261322,10.0231968887,inside_domain
Physical,2,0,XNLICIUVMPYHGG-UHFFFAOYSA-N,2-Pentanone,293.15,0,0,15.45,10.7730140686,17.6741821348,inside_domain
Physical,2,0,FDPIMTJIUBPUKL-UHFFFAOYSA-N,3-Pentanone,293.15,0,0,17,10.9793195724,20.6156153797,inside_domain
Physical,2,0,NTIZESTWPVYFNL-UHFFFAOYSA-N,4-Methyl-2-pentanone,293.15,0,0,13.11,9.83350944519,14.6513704727,inside_domain
Physical,2,0,JFDZBHWFFUWGJE-UHFFFAOYSA-N,Benzonitrile,298.15,0,0,25.2,21.1991767883,29.6694423151,inside_domain
Physical,2,0,NVJBFARDFTXOTO-UHFFFAOYSA-N,Ethyl sulfite,293.15,0,0,15.9,12.1527023315,15.9704051889,inside_domain
Physical,2,0,LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,298.15,0,0,5.02,11.3065223694,8.12045219138,inside_domain
Physical,2,0,XCIXKGXIYUWCLL-UHFFFAOYSA-N,Cyclopentanol,293.15,1,1,18,14.5636854172,6.20107699779,outside_associated_liquid
Physical,2,0,RLSSMJSEOOYNOY-UHFFFAOYSA-N,m-Cresol,298.15,1,1,11.8,12.4291696548,6.72405719621,outside_associated_liquid
Physical,2,0,MQWCXKGKQLNYQG-UHFFFAOYSA-N,4-Methylcyclohexanol,293.15,1,1,13.3,10.0175704956,4.28546106184,outside_associated_liquid
Physical,2,0,QGJOPFRUJISHPQ-UHFFFAOYSA-N,Carbon disulfide,293.15,0,0,2.641,6.95063638687,1.14604082971,inside_domain
Physical,2,0,LCZUOKDVTBMCMX-UHFFFAOYSA-N,"2,5-Dimethylpyrazine",293.15,0,0,2.436,7.30018091202,1.11662360242,inside_domain
Physical,2,0,MVPPADPHJFYWMZ-UHFFFAOYSA-N,Chlorobenzene,298.15,0,0,5.621,3.47216510773,6.2681341664,inside_domain
Physical,2,0,ZQDPJFUHLCOCRG-WAYWQWQTSA-N,cis-3-Hexene,298.15,0,0,2.062,1.13458025455,1.19258064684,inside_domain
Physical,2,0,ZQDPJFUHLCOCRG-AATRIKPKSA-N,trans-3-Hexene,298.15,0,0,2,1.13458025455,1.10808604929,inside_domain
Physical,2,0,UQEAIHBTYFGYIE-UHFFFAOYSA-N,Hexamethyldisiloxane,293.15,0,0,2.17,1.59460377693,1.21737241547,inside_domain
Physical,2,0,KFUSEUYYWQURPO-UPHRSURJSA-N,"cis-1,2-Dichloroethylene",298.15,0,0,9.2,2.27127075195,9.01512393578,inside_domain
Physical,2,0,QBELEDRHMPMKHP-UHFFFAOYSA-N,1-Bromo-2-chlorobenzene,293.15,0,0,6.8,10.8971300125,24.1815742763,inside_domain
Physical,2,0,SFPQFQUXAJOWNF-UHFFFAOYSA-N,m-Diiodobenzene,298.15,0,0,4.25,3.07981324196,13.6499299113,inside_domain
Physical,2,0,ROSDSFDQCJNGOL-UHFFFAOYSA-N,Dimethylamine,298.15,1,1,5.26,6.18666601181,4.58015414622,outside_associated_liquid
Physical,2,0,GETQZCLCWQTVFV-UHFFFAOYSA-N,Trimethylamine,298.15,0,0,2.44,22.1796092987,2.6946634545,inside_domain
Physical,2,0,PYLWMHQQBFSUBP-UHFFFAOYSA-N,Fluorobenzene,298.15,0,0,5.42,3.10426807404,9.55831440066,inside_domain
Physical,2,0,WRWPPGUCZBJXKX-UHFFFAOYSA-N,p-Fluorotoluene,303.15,0,0,5.86,15.5881958008,12.7592051561,inside_domain
Morgan+Physical,2,0,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,298.15,1,1,15.736,12.2637252808,5.16365543529,outside_associated_liquid
Morgan+Physical,2,0,BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,298.15,1,1,21.3,15.7706928253,10.28867817,outside_associated_liquid
Morgan+Physical,2,0,CQEYYJKEWSMYFG-UHFFFAOYSA-N,butyl 2-propenoate,298.15,0,0,5.31,7.48057746887,8.81943541722,inside_domain
Morgan+Physical,2,0,FRZPYEHDSAQGAS-UHFFFAOYSA-M,1-butyl-3-methylimidazolium trifluoromethanesulfonate,298.15,0,0,12.9,23.1325721741,53.1539772418,inside_domain
Morgan+Physical,2,0,HXJUTPCZVOIRIF-UHFFFAOYSA-N,sulfolane,298.15,0,0,44,17.9675502777,54.0253899274,inside_domain
Morgan+Physical,2,0,IIRFCWANHMSDCG-UHFFFAOYSA-N,cyclooctanone,300.65,0,0,14.38,12.1582489014,13.5668987419,inside_domain
