source_file,source_sha256,doi,title,dataset_number,property_name,property_family,value,unit,expanded_uncertainty,standard_uncertainty,uncertainty_kind,confidence_level,temperature_k,pressure_kpa,frequency_mhz,phase,method,component_count,is_pure,primary_name,primary_formula,primary_inchi,primary_inchi_key,components_json
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2005.05.010-b22c057f5473.xml,0bb88bf0b47e116e9a67fd8129e2f24123a5c539d9a24c502e2f5e34baf3d31c,10.1016/j.jct.2005.05.010,On the permittivity and density of the systems {tetraglyme + (n-nonane or n-dodecane)} at various temperatures,3,Relative permittivity at various frequencies,frequency_dependent,3.83,,0.08,,combined,95,328.15,101,1,Liquid,HP4284A LCR meter with HP16452A measuring cell,2,False,dodecane,C12H26,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",SNRUBQQJIBEYMU-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C12H26"",""name"":""dodecane"",""standard_inchi"":""InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3"",""standard_inchi_key"":""SNRUBQQJIBEYMU-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C10H22O5"",""name"":""2,5,8,11,14-pentaoxapentadecane"",""standard_inchi"":""InChI=1S/C10H22O5/c1-11-3-5-13-7-9-15-10-8-14-6-4-12-2/h3-10H2,1-2H3"",""standard_inchi_key"":""ZUHZGEOKBKGPSW-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,10.1016/j.jct.2006.09.015,"Relative permittivity of the binary mixtures of 2-methoxyethanol with diethylene glycol, triethylene glycol, tetraethylene glycol, and polyethylene glycol 200 at various temperatures",1,Relative permittivity at various frequencies,frequency_dependent,17.38,,0.04,,combined,95,293.15,101.3,3,Liquid,"Bridge type OH-301 made in Radelcis, Hungary",1,True,2-methoxyethan-1-ol,C3H8O2,"InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3",XNWFRZJHXBZDAG-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H8O2"",""name"":""2-methoxyethan-1-ol"",""standard_inchi"":""InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3"",""standard_inchi_key"":""XNWFRZJHXBZDAG-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,10.1016/j.jct.2006.09.015,"Relative permittivity of the binary mixtures of 2-methoxyethanol with diethylene glycol, triethylene glycol, tetraethylene glycol, and polyethylene glycol 200 at various temperatures",1,Relative permittivity at various frequencies,frequency_dependent,16.95,,0.04,,combined,95,298.15,101.3,3,Liquid,"Bridge type OH-301 made in Radelcis, Hungary",1,True,2-methoxyethan-1-ol,C3H8O2,"InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3",XNWFRZJHXBZDAG-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H8O2"",""name"":""2-methoxyethan-1-ol"",""standard_inchi"":""InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3"",""standard_inchi_key"":""XNWFRZJHXBZDAG-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,10.1016/j.jct.2006.09.015,"Relative permittivity of the binary mixtures of 2-methoxyethanol with diethylene glycol, triethylene glycol, tetraethylene glycol, and polyethylene glycol 200 at various temperatures",1,Relative permittivity at various frequencies,frequency_dependent,16.56,,0.04,,combined,95,303.15,101.3,3,Liquid,"Bridge type OH-301 made in Radelcis, Hungary",1,True,2-methoxyethan-1-ol,C3H8O2,"InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3",XNWFRZJHXBZDAG-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H8O2"",""name"":""2-methoxyethan-1-ol"",""standard_inchi"":""InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3"",""standard_inchi_key"":""XNWFRZJHXBZDAG-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,10.1016/j.jct.2006.09.015,"Relative permittivity of the binary mixtures of 2-methoxyethanol with diethylene glycol, triethylene glycol, tetraethylene glycol, and polyethylene glycol 200 at various temperatures",2,Relative permittivity at various frequencies,frequency_dependent,31.81,,0.04,,combined,95,293.15,101.3,3,Liquid,"OTHER::sMethod:Bridge type OH-301 made in Radelcis, Hungary",1,True,diethylene glycol,C4H10O3,"InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2",MTHSVFCYNBDYFN-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O3"",""name"":""diethylene glycol"",""standard_inchi"":""InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2"",""standard_inchi_key"":""MTHSVFCYNBDYFN-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,10.1016/j.jct.2006.09.015,"Relative permittivity of the binary mixtures of 2-methoxyethanol with diethylene glycol, triethylene glycol, tetraethylene glycol, and polyethylene glycol 200 at various temperatures",2,Relative permittivity at various frequencies,frequency_dependent,30.95,,0.04,,combined,95,298.15,101.3,3,Liquid,"OTHER::sMethod:Bridge type OH-301 made in Radelcis, Hungary",1,True,diethylene glycol,C4H10O3,"InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2",MTHSVFCYNBDYFN-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O3"",""name"":""diethylene glycol"",""standard_inchi"":""InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2"",""standard_inchi_key"":""MTHSVFCYNBDYFN-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,10.1016/j.jct.2006.09.015,"Relative permittivity of the binary mixtures of 2-methoxyethanol with diethylene glycol, triethylene glycol, tetraethylene glycol, and polyethylene glycol 200 at various temperatures",2,Relative permittivity at various frequencies,frequency_dependent,30.03,,0.04,,combined,95,303.15,101.3,3,Liquid,"OTHER::sMethod:Bridge type OH-301 made in Radelcis, Hungary",1,True,diethylene glycol,C4H10O3,"InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2",MTHSVFCYNBDYFN-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O3"",""name"":""diethylene glycol"",""standard_inchi"":""InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2"",""standard_inchi_key"":""MTHSVFCYNBDYFN-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,10.1016/j.jct.2006.09.015,"Relative permittivity of the binary mixtures of 2-methoxyethanol with diethylene glycol, triethylene glycol, tetraethylene glycol, and polyethylene glycol 200 at various temperatures",3,Relative permittivity at various frequencies,frequency_dependent,23.69,,0.04,,combined,95,293.15,101.3,3,Liquid,"OTHER::sMethod:Bridge type OH-301 made in Radelcis, Hungary",1,True,triethylene glycol,C6H14O4,"InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",ZIBGPFATKBEMQZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C6H14O4"",""name"":""triethylene glycol"",""standard_inchi"":""InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2"",""standard_inchi_key"":""ZIBGPFATKBEMQZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,10.1016/j.jct.2006.09.015,"Relative permittivity of the binary mixtures of 2-methoxyethanol with diethylene glycol, triethylene glycol, tetraethylene glycol, and polyethylene glycol 200 at various temperatures",3,Relative permittivity at various frequencies,frequency_dependent,23.07,,0.04,,combined,95,298.15,101.3,3,Liquid,"OTHER::sMethod:Bridge type OH-301 made in Radelcis, Hungary",1,True,triethylene glycol,C6H14O4,"InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",ZIBGPFATKBEMQZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C6H14O4"",""name"":""triethylene glycol"",""standard_inchi"":""InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2"",""standard_inchi_key"":""ZIBGPFATKBEMQZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,10.1016/j.jct.2006.09.015,"Relative permittivity of the binary mixtures of 2-methoxyethanol with diethylene glycol, triethylene glycol, tetraethylene glycol, and polyethylene glycol 200 at various temperatures",3,Relative permittivity at various frequencies,frequency_dependent,22.43,,0.04,,combined,95,303.15,101.3,3,Liquid,"OTHER::sMethod:Bridge type OH-301 made in Radelcis, Hungary",1,True,triethylene glycol,C6H14O4,"InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",ZIBGPFATKBEMQZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C6H14O4"",""name"":""triethylene glycol"",""standard_inchi"":""InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2"",""standard_inchi_key"":""ZIBGPFATKBEMQZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,10.1016/j.jct.2006.09.015,"Relative permittivity of the binary mixtures of 2-methoxyethanol with diethylene glycol, triethylene glycol, tetraethylene glycol, and polyethylene glycol 200 at various temperatures",4,Relative permittivity at various frequencies,frequency_dependent,20.44,,0.04,,combined,95,293.15,101.3,3,Liquid,"OTHER::sMethod:Bridge type OH-301 made in Radelcis, Hungary",1,True,tetraethylene glycol,C8H18O5,"InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",UWHCKJMYHZGTIT-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C8H18O5"",""name"":""tetraethylene glycol"",""standard_inchi"":""InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2"",""standard_inchi_key"":""UWHCKJMYHZGTIT-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,10.1016/j.jct.2006.09.015,"Relative permittivity of the binary mixtures of 2-methoxyethanol with diethylene glycol, triethylene glycol, tetraethylene glycol, and polyethylene glycol 200 at various temperatures",4,Relative permittivity at various frequencies,frequency_dependent,19.91,,0.04,,combined,95,298.15,101.3,3,Liquid,"OTHER::sMethod:Bridge type OH-301 made in Radelcis, Hungary",1,True,tetraethylene glycol,C8H18O5,"InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",UWHCKJMYHZGTIT-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C8H18O5"",""name"":""tetraethylene glycol"",""standard_inchi"":""InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2"",""standard_inchi_key"":""UWHCKJMYHZGTIT-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,10.1016/j.jct.2006.09.015,"Relative permittivity of the binary mixtures of 2-methoxyethanol with diethylene glycol, triethylene glycol, tetraethylene glycol, and polyethylene glycol 200 at various temperatures",4,Relative permittivity at various frequencies,frequency_dependent,19.35,,0.04,,combined,95,303.15,101.3,3,Liquid,"OTHER::sMethod:Bridge type OH-301 made in Radelcis, Hungary",1,True,tetraethylene glycol,C8H18O5,"InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",UWHCKJMYHZGTIT-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C8H18O5"",""name"":""tetraethylene glycol"",""standard_inchi"":""InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2"",""standard_inchi_key"":""UWHCKJMYHZGTIT-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,10.1016/j.jct.2006.09.015,"Relative permittivity of the binary mixtures of 2-methoxyethanol with diethylene glycol, triethylene glycol, tetraethylene glycol, and polyethylene glycol 200 at various temperatures",5,Relative permittivity at various frequencies,frequency_dependent,31.81,,0.04,,combined,95,293.15,101.3,3,Liquid,"Bridge type OH-301 made in Radelcis, Hungary",2,False,2-methoxyethan-1-ol,C3H8O2,"InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3",XNWFRZJHXBZDAG-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H8O2"",""name"":""2-methoxyethan-1-ol"",""standard_inchi"":""InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3"",""standard_inchi_key"":""XNWFRZJHXBZDAG-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O3"",""name"":""diethylene glycol"",""standard_inchi"":""InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2"",""standard_inchi_key"":""MTHSVFCYNBDYFN-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,10.1016/j.jct.2006.09.015,"Relative permittivity of the binary mixtures of 2-methoxyethanol with diethylene glycol, triethylene glycol, tetraethylene glycol, and polyethylene glycol 200 at various temperatures",5,Relative permittivity at various frequencies,frequency_dependent,30.95,,0.04,,combined,95,298.15,101.3,3,Liquid,"Bridge type OH-301 made in Radelcis, Hungary",2,False,2-methoxyethan-1-ol,C3H8O2,"InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3",XNWFRZJHXBZDAG-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H8O2"",""name"":""2-methoxyethan-1-ol"",""standard_inchi"":""InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3"",""standard_inchi_key"":""XNWFRZJHXBZDAG-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O3"",""name"":""diethylene glycol"",""standard_inchi"":""InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2"",""standard_inchi_key"":""MTHSVFCYNBDYFN-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,10.1016/j.jct.2006.09.015,"Relative permittivity of the binary mixtures of 2-methoxyethanol with diethylene glycol, triethylene glycol, tetraethylene glycol, and polyethylene glycol 200 at various temperatures",5,Relative permittivity at various frequencies,frequency_dependent,30.03,,0.04,,combined,95,303.15,101.3,3,Liquid,"Bridge type OH-301 made in Radelcis, Hungary",2,False,2-methoxyethan-1-ol,C3H8O2,"InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3",XNWFRZJHXBZDAG-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H8O2"",""name"":""2-methoxyethan-1-ol"",""standard_inchi"":""InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3"",""standard_inchi_key"":""XNWFRZJHXBZDAG-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O3"",""name"":""diethylene glycol"",""standard_inchi"":""InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2"",""standard_inchi_key"":""MTHSVFCYNBDYFN-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,10.1016/j.jct.2006.09.015,"Relative permittivity of the binary mixtures of 2-methoxyethanol with diethylene glycol, triethylene glycol, tetraethylene glycol, and polyethylene glycol 200 at various temperatures",5,Relative permittivity at various frequencies,frequency_dependent,31.69,,0.04,,combined,95,293.15,101.3,3,Liquid,"Bridge type OH-301 made in Radelcis, Hungary",2,False,2-methoxyethan-1-ol,C3H8O2,"InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3",XNWFRZJHXBZDAG-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H8O2"",""name"":""2-methoxyethan-1-ol"",""standard_inchi"":""InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3"",""standard_inchi_key"":""XNWFRZJHXBZDAG-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O3"",""name"":""diethylene glycol"",""standard_inchi"":""InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2"",""standard_inchi_key"":""MTHSVFCYNBDYFN-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,10.1016/j.jct.2006.09.015,"Relative permittivity of the binary mixtures of 2-methoxyethanol with diethylene glycol, triethylene glycol, tetraethylene glycol, and polyethylene glycol 200 at various temperatures",5,Relative permittivity at various frequencies,frequency_dependent,30.71,,0.04,,combined,95,298.15,101.3,3,Liquid,"Bridge type OH-301 made in Radelcis, Hungary",2,False,2-methoxyethan-1-ol,C3H8O2,"InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3",XNWFRZJHXBZDAG-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H8O2"",""name"":""2-methoxyethan-1-ol"",""standard_inchi"":""InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3"",""standard_inchi_key"":""XNWFRZJHXBZDAG-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O3"",""name"":""diethylene glycol"",""standard_inchi"":""InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2"",""standard_inchi_key"":""MTHSVFCYNBDYFN-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,10.1016/j.jct.2006.09.015,"Relative permittivity of the binary mixtures of 2-methoxyethanol with diethylene glycol, triethylene glycol, tetraethylene glycol, and polyethylene glycol 200 at various temperatures",5,Relative permittivity at various frequencies,frequency_dependent,29.85,,0.04,,combined,95,303.15,101.3,3,Liquid,"Bridge type OH-301 made in Radelcis, Hungary",2,False,2-methoxyethan-1-ol,C3H8O2,"InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3",XNWFRZJHXBZDAG-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H8O2"",""name"":""2-methoxyethan-1-ol"",""standard_inchi"":""InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3"",""standard_inchi_key"":""XNWFRZJHXBZDAG-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O3"",""name"":""diethylene glycol"",""standard_inchi"":""InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2"",""standard_inchi_key"":""MTHSVFCYNBDYFN-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,10.1016/j.jct.2006.09.015,"Relative permittivity of the binary mixtures of 2-methoxyethanol with diethylene glycol, triethylene glycol, tetraethylene glycol, and polyethylene glycol 200 at various temperatures",5,Relative permittivity at various frequencies,frequency_dependent,31.49,,0.04,,combined,95,293.15,101.3,3,Liquid,"Bridge type OH-301 made in Radelcis, Hungary",2,False,2-methoxyethan-1-ol,C3H8O2,"InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3",XNWFRZJHXBZDAG-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H8O2"",""name"":""2-methoxyethan-1-ol"",""standard_inchi"":""InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3"",""standard_inchi_key"":""XNWFRZJHXBZDAG-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O3"",""name"":""diethylene glycol"",""standard_inchi"":""InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2"",""standard_inchi_key"":""MTHSVFCYNBDYFN-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,10.1016/j.jct.2006.09.015,"Relative permittivity of the binary mixtures of 2-methoxyethanol with diethylene glycol, triethylene glycol, tetraethylene glycol, and polyethylene glycol 200 at various temperatures",5,Relative permittivity at various frequencies,frequency_dependent,30.39,,0.04,,combined,95,298.15,101.3,3,Liquid,"Bridge type OH-301 made in Radelcis, Hungary",2,False,2-methoxyethan-1-ol,C3H8O2,"InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3",XNWFRZJHXBZDAG-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H8O2"",""name"":""2-methoxyethan-1-ol"",""standard_inchi"":""InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3"",""standard_inchi_key"":""XNWFRZJHXBZDAG-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O3"",""name"":""diethylene glycol"",""standard_inchi"":""InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2"",""standard_inchi_key"":""MTHSVFCYNBDYFN-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,10.1016/j.jct.2006.09.015,"Relative permittivity of the binary mixtures of 2-methoxyethanol with diethylene glycol, triethylene glycol, tetraethylene glycol, and polyethylene glycol 200 at various temperatures",5,Relative permittivity at various frequencies,frequency_dependent,29.49,,0.04,,combined,95,303.15,101.3,3,Liquid,"Bridge type OH-301 made in Radelcis, Hungary",2,False,2-methoxyethan-1-ol,C3H8O2,"InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3",XNWFRZJHXBZDAG-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H8O2"",""name"":""2-methoxyethan-1-ol"",""standard_inchi"":""InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3"",""standard_inchi_key"":""XNWFRZJHXBZDAG-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O3"",""name"":""diethylene glycol"",""standard_inchi"":""InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2"",""standard_inchi_key"":""MTHSVFCYNBDYFN-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,10.1016/j.jct.2006.09.015,"Relative permittivity of the binary mixtures of 2-methoxyethanol with diethylene glycol, triethylene glycol, tetraethylene glycol, and polyethylene glycol 200 at various temperatures",5,Relative permittivity at various frequencies,frequency_dependent,31.23,,0.04,,combined,95,293.15,101.3,3,Liquid,"Bridge type OH-301 made in Radelcis, Hungary",2,False,2-methoxyethan-1-ol,C3H8O2,"InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3",XNWFRZJHXBZDAG-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C3H8O2"",""name"":""2-methoxyethan-1-ol"",""standard_inchi"":""InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3"",""standard_inchi_key"":""XNWFRZJHXBZDAG-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O3"",""name"":""diethylene glycol"",""standard_inchi"":""InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2"",""standard_inchi_key"":""MTHSVFCYNBDYFN-UHFFFAOYSA-N""}]"
