exclusion_id,dataset_id,source_property,property,inchikey,source_file,source_row_index,segment_index,source_file_sha256,reason_code,reason,raw_value
pubchem_liquid_window_harvest:23:0,pubchem_liquid_window_harvest,Flash Point,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,23,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",13 °C o.c.
pubchem_liquid_window_harvest:24:0,pubchem_liquid_window_harvest,Flash Point,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,24,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",55 °F (open cup)
pubchem_liquid_window_harvest:25:0,pubchem_liquid_window_harvest,Flash Point,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,25,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",(oc) 55 °F
pubchem_liquid_window_harvest:26:0,pubchem_liquid_window_harvest,Solubility,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,26,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","5 % (NIOSH, 2024)"
pubchem_liquid_window_harvest:27:0,pubchem_liquid_window_harvest,Solubility,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,27,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Solubility at 20 °C: 2.6 wt% water in 3-pentanone
pubchem_liquid_window_harvest:28:0,pubchem_liquid_window_harvest,Solubility,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,28,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","Miscible with ethanol, ether; soluble in carbon tetrachloride"
pubchem_liquid_window_harvest:29:0,pubchem_liquid_window_harvest,Solubility,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,29,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","In water, 47,000 mg/L at 20 °C; 38,000 mg/L at 100 °C"
pubchem_liquid_window_harvest:30:0,pubchem_liquid_window_harvest,Solubility,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,30,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","In water, 4.589X10+4 mg/L at 25 °C"
pubchem_liquid_window_harvest:31:0,pubchem_liquid_window_harvest,Solubility,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,31,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","Solubility in water, g/100ml at 25 °C: 3,9 (soluble)"
pubchem_liquid_window_harvest:32:0,pubchem_liquid_window_harvest,Solubility,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,32,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",5%
pubchem_liquid_window_harvest:33:0,pubchem_liquid_window_harvest,Density,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,33,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","0.8159 at 66.2 °F (USCG, 1999) - Less dense than water; will float"
pubchem_liquid_window_harvest:34:0,pubchem_liquid_window_harvest,Density,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,34,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",0.8098 g/cu cm at 25 °C
pubchem_liquid_window_harvest:35:0,pubchem_liquid_window_harvest,Density,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,35,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Relative density (water = 1): 0.81 (25 °C)
pubchem_liquid_window_harvest:36:0,pubchem_liquid_window_harvest,Density,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,36,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",0.81
pubchem_liquid_window_harvest:37:0,pubchem_liquid_window_harvest,Density,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,37,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",0.8159 @ 19°C
pubchem_liquid_window_harvest:38:0,pubchem_liquid_window_harvest,Density,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,38,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",0.81
pubchem_liquid_window_harvest:39:0,pubchem_liquid_window_harvest,Vapor Density,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,39,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",3.0 (Air = 1)
pubchem_liquid_window_harvest:40:0,pubchem_liquid_window_harvest,Vapor Density,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,40,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Relative vapor density  (air = 1): 3.0
pubchem_liquid_window_harvest:41:0,pubchem_liquid_window_harvest,Vapor Pressure,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,41,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","25.85 mmHg (USCG, 1999)"
pubchem_liquid_window_harvest:42:0,pubchem_liquid_window_harvest,Vapor Pressure,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,42,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",37.7 [mmHg]
pubchem_liquid_window_harvest:43:0,pubchem_liquid_window_harvest,Vapor Pressure,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,43,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",37.7 mm Hg at 25 °C
pubchem_liquid_window_harvest:44:0,pubchem_liquid_window_harvest,Vapor Pressure,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,44,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","Vapor pressure, kPa at 20 °C: 2.0"
pubchem_liquid_window_harvest:45:0,pubchem_liquid_window_harvest,Vapor Pressure,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,45,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",35 mmHg at 77 °F
pubchem_liquid_window_harvest:46:0,pubchem_liquid_window_harvest,Vapor Pressure,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,46,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",(77 °F): 35 mmHg
pubchem_liquid_window_harvest:47:0,pubchem_liquid_window_harvest,LogP,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,47,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",log Kow = 0.99
pubchem_liquid_window_harvest:48:0,pubchem_liquid_window_harvest,LogP,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,48,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",0.99
pubchem_liquid_window_harvest:49:0,pubchem_liquid_window_harvest,Henry's Law Constant,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,49,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Henry's Law constant = 5.0X10-5 atm-cu m/mol at 25 °C
pubchem_liquid_window_harvest:50:0,pubchem_liquid_window_harvest,Autoignition Temperature,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,50,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","842 °F (USCG, 1999)"
pubchem_liquid_window_harvest:51:0,pubchem_liquid_window_harvest,Autoignition Temperature,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,51,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",842 °F (450 °C)
pubchem_liquid_window_harvest:52:0,pubchem_liquid_window_harvest,Autoignition Temperature,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,52,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",452 °C
pubchem_liquid_window_harvest:53:0,pubchem_liquid_window_harvest,Decomposition,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,53,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",When heated to decomposition it emits acrid smoke and irritating fumes.
pubchem_liquid_window_harvest:55:0,pubchem_liquid_window_harvest,Viscosity,viscosity,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,55,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,kinematic_viscosity_not_dynamic,"kinematic viscosity (mm2/s, cSt, Saybolt) is not dynamic viscosity and carries no density in this harvest to convert it",0.6 mm²/s
pubchem_liquid_window_harvest:56:0,pubchem_liquid_window_harvest,Heat of Combustion,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,56,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",3100.2 kJ/mole at 25 °C /liquid/
pubchem_liquid_window_harvest:57:0,pubchem_liquid_window_harvest,Heat of Vaporization,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,57,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",38.52 kJ/mole at 25 °C
pubchem_liquid_window_harvest:58:0,pubchem_liquid_window_harvest,Surface Tension,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,58,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",24.7 mN/m at 25 °C
pubchem_liquid_window_harvest:59:0,pubchem_liquid_window_harvest,Ionization Potential,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,59,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",9.32 eV
pubchem_liquid_window_harvest:60:0,pubchem_liquid_window_harvest,Ionization Potential,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,60,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",9.32 eV
pubchem_liquid_window_harvest:61:0,pubchem_liquid_window_harvest,Odor Threshold,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,61,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Odor Threshold Low: 0.85 [ppm]
pubchem_liquid_window_harvest:62:0,pubchem_liquid_window_harvest,Odor Threshold,,FDPIMTJIUBPUKL-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/FDPIMTJIUBPUKL-UHFFFAOYSA-N.experimental_properties.json,62,0,5abf2a4dbfe09e072464d984c1df54639c89bd8e9d45a71e2b21df053afdf704,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Odor Threshold High: 9.4 [ppm]
