row_id,dataset_id,property,property_family,inchikey,name,smiles,T_K,value,unit,phase,method,uncertainty,uncertainty_kind,confidence_level,frequency_mhz,pressure_kpa,n_components,pure_or_mixture,source_doi,source_kind,source_file,source_row_index,source_file_sha256,quality_layer,licence,redistributable
epsilon_observations_v11plus:1162,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,289.15,81.33,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1162,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1163,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,291.15,80.65,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1163,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1164,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,293.15,79.98,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1164,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1165,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,293.15,79.99,1,Liquid,Coaxial cylinder capacitor,0.25,combined,95,0,91.3,1,pure,10.1016/j.jct.2012.08.009,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1165,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1166,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,295.15,79.32,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1166,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1167,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,297.15,78.42,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1167,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1168,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,298,80,1,Liquid,Parallel plate capacitor,8.48,combined,95,0,94.77,1,pure,10.1016/j.fluid.2014.05.006,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1168,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1169,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,299.15,77.85,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1169,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1170,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,301.15,77.29,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1170,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1171,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,303.15,76.61,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1171,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1172,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,305.15,75.95,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1172,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1173,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,307.15,75.3,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1173,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1174,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,309.15,74.65,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1174,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1175,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,311.15,73.97,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1175,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1176,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,313.15,73.29,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1176,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1177,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,315.15,72.68,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1177,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1178,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,317.15,72.09,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1178,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1179,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,319.15,71.44,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1179,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1180,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,321.15,70.76,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1180,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1181,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,323.15,70.14,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1181,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1182,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,325.15,69.54,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1182,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1183,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,327.15,68.94,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1183,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1184,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,329.15,68.3,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1184,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1185,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,331.15,67.68,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1185,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1186,epsilon_observations_v11plus,epsilon,dielectric_constant,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,333.15,67.07,1,Liquid,OTHER::sMethod:impedance/gain phase analyzer,0.1,combined,95,0,101,1,pure,10.1021/je400149j,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1186,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1187,epsilon_observations_v11plus,epsilon,dielectric_constant,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,295.65,10.95,1,Liquid,Parallel plate capacitor,0.11,combined,95,0,101.3,1,pure,10.1021/je300234g,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1187,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1188,epsilon_observations_v11plus,epsilon,dielectric_constant,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,298.15,10.82,1,Liquid,Parallel plate capacitor,0.11,combined,95,0,101.3,1,pure,10.1021/je300234g,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1188,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1189,epsilon_observations_v11plus,epsilon,dielectric_constant,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,300.65,10.7,1,Liquid,Parallel plate capacitor,0.11,combined,95,0,101.3,1,pure,10.1021/je300234g,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1189,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1190,epsilon_observations_v11plus,epsilon,dielectric_constant,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,303.15,10.58,1,Liquid,Parallel plate capacitor,0.11,combined,95,0,101.3,1,pure,10.1021/je300234g,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1190,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1191,epsilon_observations_v11plus,epsilon,dielectric_constant,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,305.65,10.45,1,Liquid,Parallel plate capacitor,0.1,combined,95,0,101.3,1,pure,10.1021/je300234g,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1191,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1192,epsilon_observations_v11plus,epsilon,dielectric_constant,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,308.15,10.34,1,Liquid,Parallel plate capacitor,0.1,combined,95,0,101.3,1,pure,10.1021/je300234g,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1192,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1193,epsilon_observations_v11plus,epsilon,dielectric_constant,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,310.65,10.22,1,Liquid,Parallel plate capacitor,0.1,combined,95,0,101.3,1,pure,10.1021/je300234g,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1193,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1194,epsilon_observations_v11plus,epsilon,dielectric_constant,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,313.15,10.11,1,Liquid,Parallel plate capacitor,0.1,combined,95,0,101.3,1,pure,10.1021/je300234g,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1194,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1195,epsilon_observations_v11plus,epsilon,dielectric_constant,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,315.65,10,1,Liquid,Parallel plate capacitor,0.1,combined,95,0,101.3,1,pure,10.1021/je300234g,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1195,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1196,epsilon_observations_v11plus,epsilon,dielectric_constant,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,318.15,9.9,1,Liquid,Parallel plate capacitor,0.1,combined,95,0,101.3,1,pure,10.1021/je300234g,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1196,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1197,epsilon_observations_v11plus,epsilon,dielectric_constant,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,320.65,9.79,1,Liquid,Parallel plate capacitor,0.1,combined,95,0,101.3,1,pure,10.1021/je300234g,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1197,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1198,epsilon_observations_v11plus,epsilon,dielectric_constant,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,323.15,9.69,1,Liquid,Parallel plate capacitor,0.1,combined,95,0,101.3,1,pure,10.1021/je300234g,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1198,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1199,epsilon_observations_v11plus,epsilon,dielectric_constant,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,325.65,9.59,1,Liquid,Parallel plate capacitor,0.1,combined,95,0,101.3,1,pure,10.1021/je300234g,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1199,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1200,epsilon_observations_v11plus,epsilon,dielectric_constant,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,328.15,9.49,1,Liquid,Parallel plate capacitor,0.1,combined,95,0,101.3,1,pure,10.1021/je300234g,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1200,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1201,epsilon_observations_v11plus,epsilon,dielectric_constant,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,330.65,9.41,1,Liquid,Parallel plate capacitor,0.09,combined,95,0,101.3,1,pure,10.1021/je300234g,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1201,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1202,epsilon_observations_v11plus,epsilon,dielectric_constant,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,333.15,9.31,1,Liquid,Parallel plate capacitor,0.09,combined,95,0,101.3,1,pure,10.1021/je300234g,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1202,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1203,epsilon_observations_v11plus,epsilon,dielectric_constant,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,335.65,9.22,1,Liquid,Parallel plate capacitor,0.09,combined,95,0,101.3,1,pure,10.1021/je300234g,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1203,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1204,epsilon_observations_v11plus,epsilon,dielectric_constant,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,338.15,9.13,1,Liquid,Parallel plate capacitor,0.09,combined,95,0,101.3,1,pure,10.1021/je300234g,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1204,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1205,epsilon_observations_v11plus,epsilon,dielectric_constant,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,340.65,9.04,1,Liquid,Parallel plate capacitor,0.09,combined,95,0,101.3,1,pure,10.1021/je300234g,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1205,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1206,epsilon_observations_v11plus,epsilon,dielectric_constant,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,343.15,8.94,1,Liquid,Parallel plate capacitor,0.09,combined,95,0,101.3,1,pure,10.1021/je300234g,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1206,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
epsilon_observations_v11plus:1207,epsilon_observations_v11plus,epsilon,dielectric_constant,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,345.65,8.86,1,Liquid,Parallel plate capacitor,0.09,combined,95,0,101.3,1,pure,10.1021/je300234g,primary_thermoml_measurement,data/processed/dielectric_observations_v11plus.csv,1207,159b928f800a55969963da275ed05c30ce8a19cffc48353a9c490eec68a49af9,publishable_core,thermoml_open,true
